key,group,channel,depth_um,temporal,spatial,label
0a018f12_probe00::182,0a018f12_probe00,182,1840.0,3,3,3
0a018f12_probe00::183,0a018f12_probe00,183,1840.0,3,3,3
0a018f12_probe00::184,0a018f12_probe00,184,1860.0,3,3,3
0a018f12_probe00::185,0a018f12_probe00,185,1860.0,3,3,3
0a018f12_probe00::186,0a018f12_probe00,186,1880.0,3,3,3
0a018f12_probe00::187,0a018f12_probe00,187,1880.0,3,3,3
0a018f12_probe00::188,0a018f12_probe00,188,1900.0,3,3,3
0a018f12_probe00::189,0a018f12_probe00,189,1900.0,3,3,3
0a018f12_probe00::190,0a018f12_probe00,190,1920.0,3,3,3
0a018f12_probe00::193,0a018f12_probe00,193,1940.0,3,3,3
0a018f12_probe00::194,0a018f12_probe00,194,1960.0,3,3,3
0a018f12_probe00::195,0a018f12_probe00,195,1960.0,3,3,3
0a018f12_probe00::196,0a018f12_probe00,196,1980.0,3,3,3
0a018f12_probe00::198,0a018f12_probe00,198,2000.0,3,3,3
0a018f12_probe00::199,0a018f12_probe00,199,2000.0,3,3,3
0a018f12_probe00::200,0a018f12_probe00,200,2020.0,3,3,3
0a018f12_probe00::201,0a018f12_probe00,201,2020.0,3,3,3
0a018f12_probe00::202,0a018f12_probe00,202,2040.0,3,3,3
0a018f12_probe00::203,0a018f12_probe00,203,2040.0,3,3,3
0a018f12_probe00::204,0a018f12_probe00,204,2060.0,3,3,3
0a018f12_probe00::205,0a018f12_probe00,205,2060.0,3,3,3
0a018f12_probe00::206,0a018f12_probe00,206,2080.0,3,3,3
0a018f12_probe00::207,0a018f12_probe00,207,2080.0,3,3,3
0a018f12_probe00::208,0a018f12_probe00,208,2100.0,3,3,3
0a018f12_probe00::209,0a018f12_probe00,209,2100.0,3,3,3
0a018f12_probe00::210,0a018f12_probe00,210,2120.0,3,3,3
0a018f12_probe00::211,0a018f12_probe00,211,2120.0,3,3,3
0a018f12_probe00::212,0a018f12_probe00,212,2140.0,3,3,3
0a018f12_probe00::213,0a018f12_probe00,213,2140.0,3,3,3
0a018f12_probe00::214,0a018f12_probe00,214,2160.0,3,3,3
0a018f12_probe00::215,0a018f12_probe00,215,2160.0,3,3,3
0a018f12_probe00::216,0a018f12_probe00,216,2180.0,3,3,3
0a018f12_probe00::217,0a018f12_probe00,217,2180.0,3,3,3
0a018f12_probe00::218,0a018f12_probe00,218,2200.0,3,3,3
0a018f12_probe00::219,0a018f12_probe00,219,2200.0,3,3,3
0a018f12_probe00::220,0a018f12_probe00,220,2220.0,3,3,3
0a018f12_probe00::221,0a018f12_probe00,221,2220.0,3,3,3
0a018f12_probe00::222,0a018f12_probe00,222,2240.0,3,3,3
0a018f12_probe00::223,0a018f12_probe00,223,2240.0,3,3,3
0a018f12_probe00::224,0a018f12_probe00,224,2260.0,3,3,3
0a018f12_probe00::225,0a018f12_probe00,225,2260.0,3,3,3
0a018f12_probe00::226,0a018f12_probe00,226,2280.0,3,3,3
0a018f12_probe00::227,0a018f12_probe00,227,2280.0,3,3,3
0a018f12_probe00::228,0a018f12_probe00,228,2300.0,3,3,3
0a018f12_probe00::229,0a018f12_probe00,229,2300.0,3,3,3
0a018f12_probe00::230,0a018f12_probe00,230,2320.0,3,3,3
0a018f12_probe00::231,0a018f12_probe00,231,2320.0,3,3,3
0a018f12_probe00::232,0a018f12_probe00,232,2340.0,3,3,3
0a018f12_probe00::233,0a018f12_probe00,233,2340.0,3,3,3
0a018f12_probe00::234,0a018f12_probe00,234,2360.0,3,3,3
0a018f12_probe00::235,0a018f12_probe00,235,2360.0,3,3,3
0a018f12_probe00::236,0a018f12_probe00,236,2380.0,3,3,3
0a018f12_probe00::237,0a018f12_probe00,237,2380.0,3,3,3
0a018f12_probe00::238,0a018f12_probe00,238,2400.0,3,3,3
0a018f12_probe00::239,0a018f12_probe00,239,2400.0,3,3,3
0a018f12_probe00::240,0a018f12_probe00,240,2420.0,0,0,3
0a018f12_probe00::241,0a018f12_probe00,241,2420.0,0,0,3
0a018f12_probe00::242,0a018f12_probe00,242,2440.0,0,0,3
0a018f12_probe00::243,0a018f12_probe00,243,2440.0,0,0,3
0a018f12_probe00::244,0a018f12_probe00,244,2460.0,0,0,3
0a018f12_probe00::245,0a018f12_probe00,245,2460.0,0,0,3
0a018f12_probe00::246,0a018f12_probe00,246,2480.0,0,0,3
0a018f12_probe00::247,0a018f12_probe00,247,2480.0,0,0,3
0a018f12_probe00::248,0a018f12_probe00,248,2500.0,0,0,3
0a018f12_probe00::249,0a018f12_probe00,249,2500.0,0,0,3
0a018f12_probe00::250,0a018f12_probe00,250,2520.0,0,0,0
0a018f12_probe00::251,0a018f12_probe00,251,2520.0,0,0,0
0a018f12_probe00::252,0a018f12_probe00,252,2540.0,0,0,0
0a018f12_probe00::253,0a018f12_probe00,253,2540.0,0,0,0
0a018f12_probe00::254,0a018f12_probe00,254,2560.0,0,0,0
0a018f12_probe00::255,0a018f12_probe00,255,2560.0,0,0,0
0a018f12_probe00::256,0a018f12_probe00,256,2580.0,0,0,0
0a018f12_probe00::257,0a018f12_probe00,257,2580.0,0,0,0
0a018f12_probe00::258,0a018f12_probe00,258,2600.0,0,0,0
0a018f12_probe00::259,0a018f12_probe00,259,2600.0,0,0,0
0a018f12_probe00::260,0a018f12_probe00,260,2620.0,0,0,0
0a018f12_probe00::261,0a018f12_probe00,261,2620.0,0,0,0
0a018f12_probe00::262,0a018f12_probe00,262,2640.0,0,0,0
0a018f12_probe00::263,0a018f12_probe00,263,2640.0,0,0,0
0a018f12_probe00::264,0a018f12_probe00,264,2660.0,0,0,0
0a018f12_probe00::265,0a018f12_probe00,265,2660.0,0,0,0
0a018f12_probe00::266,0a018f12_probe00,266,2680.0,3,3,0
0a018f12_probe00::267,0a018f12_probe00,267,2680.0,3,3,0
0a018f12_probe00::268,0a018f12_probe00,268,2700.0,3,3,0
0a018f12_probe00::269,0a018f12_probe00,269,2700.0,3,3,0
0a018f12_probe00::270,0a018f12_probe00,270,2720.0,3,3,0
0a018f12_probe00::271,0a018f12_probe00,271,2720.0,3,3,0
0a018f12_probe00::272,0a018f12_probe00,272,2740.0,3,3,0
0a018f12_probe00::273,0a018f12_probe00,273,2740.0,3,3,0
0a018f12_probe00::274,0a018f12_probe00,274,2760.0,3,3,0
0a018f12_probe00::275,0a018f12_probe00,275,2760.0,3,3,0
0a018f12_probe00::276,0a018f12_probe00,276,2780.0,3,3,0
0a018f12_probe00::277,0a018f12_probe00,277,2780.0,3,3,0
0a018f12_probe00::278,0a018f12_probe00,278,2800.0,3,3,0
0a018f12_probe00::279,0a018f12_probe00,279,2800.0,3,3,0
0a018f12_probe00::280,0a018f12_probe00,280,2820.0,3,3,0
0a018f12_probe00::281,0a018f12_probe00,281,2820.0,3,3,0
0a018f12_probe00::282,0a018f12_probe00,282,2840.0,3,3,0
0a018f12_probe00::283,0a018f12_probe00,283,2840.0,3,3,0
0a018f12_probe00::284,0a018f12_probe00,284,2860.0,3,3,0
0a018f12_probe00::285,0a018f12_probe00,285,2860.0,3,3,0
0a018f12_probe00::286,0a018f12_probe00,286,2880.0,3,3,0
0a018f12_probe00::287,0a018f12_probe00,287,2880.0,3,3,0
0a018f12_probe00::288,0a018f12_probe00,288,2900.0,3,3,0
0a018f12_probe00::289,0a018f12_probe00,289,2900.0,3,3,0
0a018f12_probe00::290,0a018f12_probe00,290,2920.0,3,3,0
0a018f12_probe00::291,0a018f12_probe00,291,2920.0,3,3,0
0a018f12_probe00::292,0a018f12_probe00,292,2940.0,3,3,0
0a018f12_probe00::293,0a018f12_probe00,293,2940.0,3,3,0
0a018f12_probe00::294,0a018f12_probe00,294,2960.0,3,3,0
0a018f12_probe00::295,0a018f12_probe00,295,2960.0,3,3,0
0a018f12_probe00::296,0a018f12_probe00,296,2980.0,3,3,0
0a018f12_probe00::297,0a018f12_probe00,297,2980.0,3,3,0
0a018f12_probe00::298,0a018f12_probe00,298,3000.0,3,3,0
0a018f12_probe00::299,0a018f12_probe00,299,3000.0,3,3,0
0a018f12_probe00::300,0a018f12_probe00,300,3020.0,3,3,0
0a018f12_probe00::301,0a018f12_probe00,301,3020.0,3,3,0
0a018f12_probe00::302,0a018f12_probe00,302,3040.0,3,3,0
0a018f12_probe00::303,0a018f12_probe00,303,3040.0,3,3,0
0a018f12_probe00::304,0a018f12_probe00,304,3060.0,3,3,0
0a018f12_probe00::305,0a018f12_probe00,305,3060.0,3,3,0
0a018f12_probe00::324,0a018f12_probe00,324,3260.0,3,3,4
0a018f12_probe00::325,0a018f12_probe00,325,3260.0,3,3,4
0a018f12_probe00::326,0a018f12_probe00,326,3280.0,3,3,4
0a018f12_probe00::327,0a018f12_probe00,327,3280.0,3,3,4
0a018f12_probe00::328,0a018f12_probe00,328,3300.0,3,3,4
0a018f12_probe00::329,0a018f12_probe00,329,3300.0,3,3,4
0a018f12_probe00::330,0a018f12_probe00,330,3320.0,3,3,4
0a018f12_probe00::331,0a018f12_probe00,331,3320.0,3,3,4
0a018f12_probe00::332,0a018f12_probe00,332,3340.0,3,3,4
0a018f12_probe00::333,0a018f12_probe00,333,3340.0,3,3,4
0a018f12_probe00::334,0a018f12_probe00,334,3360.0,3,3,4
0a018f12_probe00::335,0a018f12_probe00,335,3360.0,3,3,4
0a018f12_probe00::336,0a018f12_probe00,336,3380.0,3,3,4
0a018f12_probe00::337,0a018f12_probe00,337,3380.0,3,3,4
0a018f12_probe00::338,0a018f12_probe00,338,3400.0,3,3,4
0a018f12_probe00::339,0a018f12_probe00,339,3400.0,3,3,4
0a018f12_probe00::340,0a018f12_probe00,340,3420.0,3,3,4
0a018f12_probe00::341,0a018f12_probe00,341,3420.0,3,3,4
0a018f12_probe00::342,0a018f12_probe00,342,3440.0,3,3,4
0a018f12_probe00::343,0a018f12_probe00,343,3440.0,3,3,4
0a018f12_probe00::344,0a018f12_probe00,344,3460.0,3,3,4
0a018f12_probe00::345,0a018f12_probe00,345,3460.0,3,3,4
0a018f12_probe00::346,0a018f12_probe00,346,3480.0,3,3,4
0a018f12_probe00::347,0a018f12_probe00,347,3480.0,3,3,4
0a018f12_probe00::348,0a018f12_probe00,348,3500.0,3,3,4
0a018f12_probe00::349,0a018f12_probe00,349,3500.0,3,3,4
0a018f12_probe00::350,0a018f12_probe00,350,3520.0,3,3,4
0a018f12_probe00::351,0a018f12_probe00,351,3520.0,3,3,4
0a018f12_probe00::352,0a018f12_probe00,352,3540.0,3,3,4
0a018f12_probe00::353,0a018f12_probe00,353,3540.0,3,3,4
0a018f12_probe00::354,0a018f12_probe00,354,3560.0,3,3,4
0a018f12_probe00::355,0a018f12_probe00,355,3560.0,3,3,4
0a018f12_probe00::356,0a018f12_probe00,356,3580.0,3,3,4
0a018f12_probe00::357,0a018f12_probe00,357,3580.0,3,3,4
0a018f12_probe00::358,0a018f12_probe00,358,3600.0,3,3,4
0a018f12_probe00::359,0a018f12_probe00,359,3600.0,3,3,4
0a018f12_probe00::360,0a018f12_probe00,360,3620.0,3,3,4
0a018f12_probe00::361,0a018f12_probe00,361,3620.0,3,3,4
0a018f12_probe00::362,0a018f12_probe00,362,3640.0,3,3,4
0a018f12_probe00::363,0a018f12_probe00,363,3640.0,3,3,4
0a018f12_probe00::364,0a018f12_probe00,364,3660.0,3,3,4
0a018f12_probe00::365,0a018f12_probe00,365,3660.0,3,3,4
0a018f12_probe00::366,0a018f12_probe00,366,3680.0,3,3,4
0a018f12_probe00::367,0a018f12_probe00,367,3680.0,3,3,4
0a018f12_probe00::368,0a018f12_probe00,368,3700.0,3,3,4
0a018f12_probe00::369,0a018f12_probe00,369,3700.0,3,3,4
0a018f12_probe00::370,0a018f12_probe00,370,3720.0,3,3,4
0a018f12_probe00::371,0a018f12_probe00,371,3720.0,3,3,4
0a018f12_probe00::372,0a018f12_probe00,372,3740.0,3,3,4
0a018f12_probe00::373,0a018f12_probe00,373,3740.0,3,3,4
0a018f12_probe00::374,0a018f12_probe00,374,3760.0,3,3,4
0a018f12_probe00::375,0a018f12_probe00,375,3760.0,3,3,4
0a018f12_probe00::376,0a018f12_probe00,376,3780.0,3,3,4
0a018f12_probe00::377,0a018f12_probe00,377,3780.0,3,3,4
0a018f12_probe00::378,0a018f12_probe00,378,3800.0,3,3,4
0a018f12_probe00::380,0a018f12_probe00,380,3820.0,3,3,4
0a018f12_probe00::381,0a018f12_probe00,381,3820.0,3,3,4
0a018f12_probe00::382,0a018f12_probe00,382,3840.0,3,3,4
0a018f12_probe00::383,0a018f12_probe00,383,3840.0,3,3,4
3638d102_probe01::158,3638d102_probe01,158,1600.0,3,3,3
3638d102_probe01::159,3638d102_probe01,159,1600.0,3,3,3
3638d102_probe01::160,3638d102_probe01,160,1620.0,3,3,3
3638d102_probe01::161,3638d102_probe01,161,1620.0,3,3,3
3638d102_probe01::162,3638d102_probe01,162,1640.0,3,3,3
3638d102_probe01::163,3638d102_probe01,163,1640.0,3,3,3
3638d102_probe01::164,3638d102_probe01,164,1660.0,3,3,3
3638d102_probe01::165,3638d102_probe01,165,1660.0,3,3,3
3638d102_probe01::166,3638d102_probe01,166,1680.0,3,3,3
3638d102_probe01::167,3638d102_probe01,167,1680.0,3,3,3
3638d102_probe01::168,3638d102_probe01,168,1700.0,3,3,3
3638d102_probe01::169,3638d102_probe01,169,1700.0,3,3,3
3638d102_probe01::170,3638d102_probe01,170,1720.0,3,3,3
3638d102_probe01::171,3638d102_probe01,171,1720.0,3,3,3
3638d102_probe01::172,3638d102_probe01,172,1740.0,3,3,3
3638d102_probe01::173,3638d102_probe01,173,1740.0,3,3,3
3638d102_probe01::174,3638d102_probe01,174,1760.0,3,3,3
3638d102_probe01::175,3638d102_probe01,175,1760.0,3,3,3
3638d102_probe01::176,3638d102_probe01,176,1780.0,3,3,3
3638d102_probe01::177,3638d102_probe01,177,1780.0,3,3,3
3638d102_probe01::178,3638d102_probe01,178,1800.0,3,3,3
3638d102_probe01::179,3638d102_probe01,179,1800.0,3,3,3
3638d102_probe01::180,3638d102_probe01,180,1820.0,3,3,3
3638d102_probe01::181,3638d102_probe01,181,1820.0,3,3,3
3638d102_probe01::182,3638d102_probe01,182,1840.0,3,3,3
3638d102_probe01::183,3638d102_probe01,183,1840.0,3,3,3
3638d102_probe01::184,3638d102_probe01,184,1860.0,3,3,3
3638d102_probe01::185,3638d102_probe01,185,1860.0,3,3,3
3638d102_probe01::186,3638d102_probe01,186,1880.0,3,3,3
3638d102_probe01::187,3638d102_probe01,187,1880.0,3,3,3
3638d102_probe01::188,3638d102_probe01,188,1900.0,3,3,3
3638d102_probe01::189,3638d102_probe01,189,1900.0,3,3,3
3638d102_probe01::190,3638d102_probe01,190,1920.0,3,3,3
3638d102_probe01::192,3638d102_probe01,192,1940.0,3,3,3
3638d102_probe01::193,3638d102_probe01,193,1940.0,3,3,3
3638d102_probe01::194,3638d102_probe01,194,1960.0,3,3,3
3638d102_probe01::195,3638d102_probe01,195,1960.0,3,3,3
3638d102_probe01::196,3638d102_probe01,196,1980.0,3,3,3
3638d102_probe01::197,3638d102_probe01,197,1980.0,3,3,3
3638d102_probe01::198,3638d102_probe01,198,2000.0,3,3,3
3638d102_probe01::199,3638d102_probe01,199,2000.0,3,3,3
3638d102_probe01::200,3638d102_probe01,200,2020.0,3,3,3
3638d102_probe01::201,3638d102_probe01,201,2020.0,3,3,3
3638d102_probe01::202,3638d102_probe01,202,2040.0,3,3,3
3638d102_probe01::203,3638d102_probe01,203,2040.0,3,3,3
3638d102_probe01::204,3638d102_probe01,204,2060.0,3,3,3
3638d102_probe01::205,3638d102_probe01,205,2060.0,3,3,3
3638d102_probe01::206,3638d102_probe01,206,2080.0,3,3,3
3638d102_probe01::207,3638d102_probe01,207,2080.0,3,3,3
3638d102_probe01::208,3638d102_probe01,208,2100.0,3,3,3
3638d102_probe01::209,3638d102_probe01,209,2100.0,3,3,3
3638d102_probe01::210,3638d102_probe01,210,2120.0,3,3,3
3638d102_probe01::211,3638d102_probe01,211,2120.0,3,3,3
3638d102_probe01::212,3638d102_probe01,212,2140.0,0,0,3
3638d102_probe01::213,3638d102_probe01,213,2140.0,0,0,3
3638d102_probe01::214,3638d102_probe01,214,2160.0,0,0,3
3638d102_probe01::215,3638d102_probe01,215,2160.0,0,0,3
3638d102_probe01::216,3638d102_probe01,216,2180.0,0,0,3
3638d102_probe01::217,3638d102_probe01,217,2180.0,0,0,3
3638d102_probe01::218,3638d102_probe01,218,2200.0,0,0,3
3638d102_probe01::219,3638d102_probe01,219,2200.0,0,0,3
3638d102_probe01::220,3638d102_probe01,220,2220.0,0,0,3
3638d102_probe01::221,3638d102_probe01,221,2220.0,0,0,3
3638d102_probe01::222,3638d102_probe01,222,2240.0,0,0,3
3638d102_probe01::223,3638d102_probe01,223,2240.0,0,0,3
3638d102_probe01::224,3638d102_probe01,224,2260.0,0,0,3
3638d102_probe01::225,3638d102_probe01,225,2260.0,0,0,3
3638d102_probe01::226,3638d102_probe01,226,2280.0,0,0,3
3638d102_probe01::227,3638d102_probe01,227,2280.0,0,0,3
3638d102_probe01::228,3638d102_probe01,228,2300.0,0,0,3
3638d102_probe01::229,3638d102_probe01,229,2300.0,0,0,3
3638d102_probe01::230,3638d102_probe01,230,2320.0,0,0,3
3638d102_probe01::231,3638d102_probe01,231,2320.0,0,0,3
3638d102_probe01::232,3638d102_probe01,232,2340.0,0,0,3
3638d102_probe01::233,3638d102_probe01,233,2340.0,0,0,3
3638d102_probe01::234,3638d102_probe01,234,2360.0,0,0,0
3638d102_probe01::235,3638d102_probe01,235,2360.0,0,0,0
3638d102_probe01::236,3638d102_probe01,236,2380.0,0,0,0
3638d102_probe01::237,3638d102_probe01,237,2380.0,3,3,0
3638d102_probe01::238,3638d102_probe01,238,2400.0,3,3,0
3638d102_probe01::239,3638d102_probe01,239,2400.0,3,3,0
3638d102_probe01::240,3638d102_probe01,240,2420.0,3,3,0
3638d102_probe01::241,3638d102_probe01,241,2420.0,3,3,0
3638d102_probe01::242,3638d102_probe01,242,2440.0,3,3,0
3638d102_probe01::243,3638d102_probe01,243,2440.0,3,3,0
3638d102_probe01::244,3638d102_probe01,244,2460.0,3,3,0
3638d102_probe01::245,3638d102_probe01,245,2460.0,3,3,0
3638d102_probe01::246,3638d102_probe01,246,2480.0,3,3,0
3638d102_probe01::247,3638d102_probe01,247,2480.0,3,3,0
3638d102_probe01::248,3638d102_probe01,248,2500.0,3,3,0
3638d102_probe01::249,3638d102_probe01,249,2500.0,3,3,0
3638d102_probe01::250,3638d102_probe01,250,2520.0,3,3,0
3638d102_probe01::251,3638d102_probe01,251,2520.0,3,3,0
3638d102_probe01::252,3638d102_probe01,252,2540.0,3,3,0
3638d102_probe01::253,3638d102_probe01,253,2540.0,3,3,0
3638d102_probe01::254,3638d102_probe01,254,2560.0,3,3,0
3638d102_probe01::255,3638d102_probe01,255,2560.0,3,3,0
3638d102_probe01::256,3638d102_probe01,256,2580.0,3,3,0
3638d102_probe01::257,3638d102_probe01,257,2580.0,3,3,0
3638d102_probe01::258,3638d102_probe01,258,2600.0,3,3,0
3638d102_probe01::259,3638d102_probe01,259,2600.0,3,3,0
3638d102_probe01::260,3638d102_probe01,260,2620.0,3,3,0
3638d102_probe01::261,3638d102_probe01,261,2620.0,3,3,0
3638d102_probe01::262,3638d102_probe01,262,2640.0,3,3,0
3638d102_probe01::263,3638d102_probe01,263,2640.0,3,3,0
3638d102_probe01::264,3638d102_probe01,264,2660.0,3,3,0
3638d102_probe01::265,3638d102_probe01,265,2660.0,3,3,0
3638d102_probe01::266,3638d102_probe01,266,2680.0,3,3,0
3638d102_probe01::267,3638d102_probe01,267,2680.0,3,3,0
3638d102_probe01::268,3638d102_probe01,268,2700.0,3,3,0
3638d102_probe01::269,3638d102_probe01,269,2700.0,3,3,0
3638d102_probe01::270,3638d102_probe01,270,2720.0,3,3,0
3638d102_probe01::271,3638d102_probe01,271,2720.0,3,3,0
3638d102_probe01::272,3638d102_probe01,272,2740.0,3,3,0
3638d102_probe01::273,3638d102_probe01,273,2740.0,3,3,0
3638d102_probe01::274,3638d102_probe01,274,2760.0,3,3,0
3638d102_probe01::275,3638d102_probe01,275,2760.0,3,3,0
3638d102_probe01::276,3638d102_probe01,276,2780.0,3,3,0
3638d102_probe01::277,3638d102_probe01,277,2780.0,3,3,0
3638d102_probe01::278,3638d102_probe01,278,2800.0,3,3,0
3638d102_probe01::279,3638d102_probe01,279,2800.0,3,3,0
3638d102_probe01::280,3638d102_probe01,280,2820.0,3,3,0
3638d102_probe01::281,3638d102_probe01,281,2820.0,3,3,0
3638d102_probe01::282,3638d102_probe01,282,2840.0,3,3,0
3638d102_probe01::283,3638d102_probe01,283,2840.0,3,3,0
3638d102_probe01::300,3638d102_probe01,300,3020.0,3,3,4
3638d102_probe01::301,3638d102_probe01,301,3020.0,3,3,4
3638d102_probe01::302,3638d102_probe01,302,3040.0,3,3,4
3638d102_probe01::303,3638d102_probe01,303,3040.0,3,3,4
3638d102_probe01::304,3638d102_probe01,304,3060.0,3,3,4
3638d102_probe01::305,3638d102_probe01,305,3060.0,3,3,4
3638d102_probe01::306,3638d102_probe01,306,3080.0,3,3,4
3638d102_probe01::307,3638d102_probe01,307,3080.0,3,3,4
3638d102_probe01::308,3638d102_probe01,308,3100.0,3,3,4
3638d102_probe01::309,3638d102_probe01,309,3100.0,3,3,4
3638d102_probe01::310,3638d102_probe01,310,3120.0,3,3,4
3638d102_probe01::311,3638d102_probe01,311,3120.0,3,3,4
3638d102_probe01::312,3638d102_probe01,312,3140.0,3,3,4
3638d102_probe01::313,3638d102_probe01,313,3140.0,3,3,4
3638d102_probe01::314,3638d102_probe01,314,3160.0,3,3,4
3638d102_probe01::315,3638d102_probe01,315,3160.0,3,3,4
3638d102_probe01::316,3638d102_probe01,316,3180.0,3,3,4
3638d102_probe01::317,3638d102_probe01,317,3180.0,3,3,4
3638d102_probe01::318,3638d102_probe01,318,3200.0,3,3,4
3638d102_probe01::319,3638d102_probe01,319,3200.0,3,3,4
3638d102_probe01::320,3638d102_probe01,320,3220.0,3,3,4
3638d102_probe01::321,3638d102_probe01,321,3220.0,3,3,4
3638d102_probe01::322,3638d102_probe01,322,3240.0,3,3,4
3638d102_probe01::323,3638d102_probe01,323,3240.0,3,3,4
3638d102_probe01::324,3638d102_probe01,324,3260.0,3,3,4
3638d102_probe01::325,3638d102_probe01,325,3260.0,3,3,4
3638d102_probe01::326,3638d102_probe01,326,3280.0,3,3,4
3638d102_probe01::327,3638d102_probe01,327,3280.0,3,3,4
3638d102_probe01::328,3638d102_probe01,328,3300.0,3,3,4
3638d102_probe01::329,3638d102_probe01,329,3300.0,3,3,4
3638d102_probe01::330,3638d102_probe01,330,3320.0,3,3,4
3638d102_probe01::331,3638d102_probe01,331,3320.0,3,3,4
3638d102_probe01::332,3638d102_probe01,332,3340.0,3,3,4
3638d102_probe01::333,3638d102_probe01,333,3340.0,3,3,4
3638d102_probe01::334,3638d102_probe01,334,3360.0,3,3,4
3638d102_probe01::335,3638d102_probe01,335,3360.0,3,3,4
3638d102_probe01::336,3638d102_probe01,336,3380.0,3,3,4
3638d102_probe01::337,3638d102_probe01,337,3380.0,3,3,4
3638d102_probe01::338,3638d102_probe01,338,3400.0,3,3,4
3638d102_probe01::339,3638d102_probe01,339,3400.0,3,3,4
3638d102_probe01::340,3638d102_probe01,340,3420.0,3,3,4
3638d102_probe01::341,3638d102_probe01,341,3420.0,3,3,4
3638d102_probe01::342,3638d102_probe01,342,3440.0,3,3,4
3638d102_probe01::343,3638d102_probe01,343,3440.0,3,3,4
3638d102_probe01::344,3638d102_probe01,344,3460.0,3,3,4
3638d102_probe01::345,3638d102_probe01,345,3460.0,3,3,4
3638d102_probe01::346,3638d102_probe01,346,3480.0,3,3,4
3638d102_probe01::347,3638d102_probe01,347,3480.0,3,3,4
3638d102_probe01::348,3638d102_probe01,348,3500.0,3,3,4
3638d102_probe01::349,3638d102_probe01,349,3500.0,3,3,4
3638d102_probe01::350,3638d102_probe01,350,3520.0,3,3,4
3638d102_probe01::351,3638d102_probe01,351,3520.0,3,3,4
3638d102_probe01::352,3638d102_probe01,352,3540.0,3,3,4
3638d102_probe01::353,3638d102_probe01,353,3540.0,3,3,4
3638d102_probe01::354,3638d102_probe01,354,3560.0,3,3,4
3638d102_probe01::355,3638d102_probe01,355,3560.0,3,3,4
3638d102_probe01::356,3638d102_probe01,356,3580.0,3,3,4
3638d102_probe01::357,3638d102_probe01,357,3580.0,3,3,4
3638d102_probe01::358,3638d102_probe01,358,3600.0,3,3,4
3638d102_probe01::359,3638d102_probe01,359,3600.0,3,3,4
3638d102_probe01::360,3638d102_probe01,360,3620.0,3,3,4
3638d102_probe01::361,3638d102_probe01,361,3620.0,3,3,4
54238fd6_probe00::190,54238fd6_probe00,190,1920.0,3,3,2
54238fd6_probe00::192,54238fd6_probe00,192,1940.0,3,3,2
54238fd6_probe00::193,54238fd6_probe00,193,1940.0,3,3,2
54238fd6_probe00::194,54238fd6_probe00,194,1960.0,3,3,2
54238fd6_probe00::195,54238fd6_probe00,195,1960.0,3,3,2
54238fd6_probe00::196,54238fd6_probe00,196,1980.0,3,3,2
54238fd6_probe00::197,54238fd6_probe00,197,1980.0,3,3,2
54238fd6_probe00::198,54238fd6_probe00,198,2000.0,3,3,2
54238fd6_probe00::199,54238fd6_probe00,199,2000.0,3,3,2
54238fd6_probe00::200,54238fd6_probe00,200,2020.0,3,3,2
54238fd6_probe00::201,54238fd6_probe00,201,2020.0,3,3,2
54238fd6_probe00::202,54238fd6_probe00,202,2040.0,3,3,2
54238fd6_probe00::203,54238fd6_probe00,203,2040.0,3,3,2
54238fd6_probe00::204,54238fd6_probe00,204,2060.0,3,3,2
54238fd6_probe00::205,54238fd6_probe00,205,2060.0,3,3,2
54238fd6_probe00::206,54238fd6_probe00,206,2080.0,3,3,2
54238fd6_probe00::207,54238fd6_probe00,207,2080.0,3,3,2
54238fd6_probe00::208,54238fd6_probe00,208,2100.0,3,3,2
54238fd6_probe00::209,54238fd6_probe00,209,2100.0,3,3,2
54238fd6_probe00::210,54238fd6_probe00,210,2120.0,3,3,3
54238fd6_probe00::211,54238fd6_probe00,211,2120.0,3,3,3
54238fd6_probe00::212,54238fd6_probe00,212,2140.0,3,3,3
54238fd6_probe00::213,54238fd6_probe00,213,2140.0,3,3,3
54238fd6_probe00::214,54238fd6_probe00,214,2160.0,3,3,3
54238fd6_probe00::215,54238fd6_probe00,215,2160.0,3,3,3
54238fd6_probe00::216,54238fd6_probe00,216,2180.0,3,3,3
54238fd6_probe00::217,54238fd6_probe00,217,2180.0,3,3,3
54238fd6_probe00::218,54238fd6_probe00,218,2200.0,3,3,3
54238fd6_probe00::219,54238fd6_probe00,219,2200.0,3,3,3
54238fd6_probe00::220,54238fd6_probe00,220,2220.0,3,3,3
54238fd6_probe00::221,54238fd6_probe00,221,2220.0,3,3,3
54238fd6_probe00::222,54238fd6_probe00,222,2240.0,3,3,3
54238fd6_probe00::223,54238fd6_probe00,223,2240.0,3,3,3
54238fd6_probe00::224,54238fd6_probe00,224,2260.0,3,3,3
54238fd6_probe00::225,54238fd6_probe00,225,2260.0,3,3,3
54238fd6_probe00::226,54238fd6_probe00,226,2280.0,3,3,3
54238fd6_probe00::227,54238fd6_probe00,227,2280.0,3,3,3
54238fd6_probe00::228,54238fd6_probe00,228,2300.0,3,3,3
54238fd6_probe00::229,54238fd6_probe00,229,2300.0,3,3,3
54238fd6_probe00::230,54238fd6_probe00,230,2320.0,3,3,3
54238fd6_probe00::231,54238fd6_probe00,231,2320.0,3,3,3
54238fd6_probe00::232,54238fd6_probe00,232,2340.0,3,3,3
54238fd6_probe00::233,54238fd6_probe00,233,2340.0,3,3,3
