key,group,channel,depth_um,temporal,spatial,label
798911424_probeF::36,798911424_probeF,36,1480.0,3,3,2
798911424_probeF::37,798911424_probeF,37,1520.0,3,3,2
798911424_probeF::38,798911424_probeF,38,1560.0,3,3,3
798911424_probeF::39,798911424_probeF,39,1600.0,3,3,3
798911424_probeF::40,798911424_probeF,40,1640.0,0,0,3
798911424_probeF::41,798911424_probeF,41,1680.0,0,0,3
798911424_probeF::42,798911424_probeF,42,1720.0,0,0,3
798911424_probeF::43,798911424_probeF,43,1760.0,0,0,3
798911424_probeF::44,798911424_probeF,44,1800.0,0,0,3
798911424_probeF::45,798911424_probeF,45,1840.0,0,0,0
798911424_probeF::46,798911424_probeF,46,1880.0,0,0,0
798911424_probeF::47,798911424_probeF,47,1920.0,0,0,0
798911424_probeF::48,798911424_probeF,48,1960.0,3,0,0
798911424_probeF::49,798911424_probeF,49,2000.0,0,0,0
798911424_probeF::50,798911424_probeF,50,2040.0,0,0,0
798911424_probeF::51,798911424_probeF,51,2080.0,0,0,0
798911424_probeF::52,798911424_probeF,52,2120.0,0,0,0
798911424_probeF::53,798911424_probeF,53,2160.0,0,0,0
798911424_probeF::54,798911424_probeF,54,2200.0,0,0,0
798911424_probeF::55,798911424_probeF,55,2240.0,0,0,0
798911424_probeF::56,798911424_probeF,56,2280.0,0,0,0
798911424_probeF::57,798911424_probeF,57,2320.0,3,0,0
798911424_probeF::58,798911424_probeF,58,2360.0,3,3,0
798911424_probeF::59,798911424_probeF,59,2400.0,4,4,0
798911424_probeF::60,798911424_probeF,60,2440.0,4,4,0
798911424_probeF::61,798911424_probeF,61,2480.0,4,4,4
798911424_probeF::62,798911424_probeF,62,2520.0,4,4,4
798911424_probeF::63,798911424_probeF,63,2560.0,4,4,4
798911424_probeF::64,798911424_probeF,64,2600.0,4,4,4
798911424_probeF::65,798911424_probeF,65,2640.0,4,4,4
798911424_probeF::66,798911424_probeF,66,2680.0,4,4,4
798911424_probeF::67,798911424_probeF,67,2720.0,4,4,4
798911424_probeF::68,798911424_probeF,68,2760.0,4,4,4
798911424_probeF::69,798911424_probeF,69,2800.0,4,4,4
798911424_probeF::70,798911424_probeF,70,2840.0,4,4,4
798911424_probeF::71,798911424_probeF,71,2880.0,4,4,4
798911424_probeF::72,798911424_probeF,72,2920.0,4,4,4
798911424_probeF::73,798911424_probeF,73,2960.0,4,4,4
798911424_probeF::74,798911424_probeF,74,3000.0,4,4,4
798911424_probeF::75,798911424_probeF,75,3040.0,3,3,4
798911424_probeF::76,798911424_probeF,76,3080.0,3,3,4
798911424_probeF::77,798911424_probeF,77,3120.0,3,3,4
798911424_probeF::78,798911424_probeF,78,3160.0,3,3,4
798911424_probeF::79,798911424_probeF,79,3200.0,3,3,4
798911424_probeF::80,798911424_probeF,80,3240.0,0,3,4
798911424_probeF::81,798911424_probeF,81,3280.0,3,3,4
798911424_probeF::82,798911424_probeF,82,3320.0,3,3,4
798911424_probeF::83,798911424_probeF,83,3360.0,3,3,4
798911424_probeF::84,798911424_probeF,84,3400.0,3,3,4
